# x_m,y_m,w_tr_right_m,w_tr_left_m
76.845428,947.548325,7.638,7.662
74.5127845,945.734754,7.643,7.657
72.197603,943.834630,7.649,7.651
69.9007655,941.851114,7.637,7.663
67.6230765,939.786456,7.619,7.681
65.3651875,937.641142,7.602,7.698
63.127733,935.415460,7.598,7.702
60.911347,933.109695,7.692,7.608
58.7166635,930.724133,7.786,7.514
56.544318,928.259060,7.880,7.420
54.394944,925.714763,7.911,7.389
52.2691765,923.091527,7.923,7.377
50.167649,920.389639,7.936,7.364
48.0909965,917.609385,7.948,7.352
46.039853,914.751051,7.848,7.452
44.0148535,911.814922,7.721,7.579
42.0166655,908.801278,7.594,7.706
40.046969,905.710173,7.505,7.795
38.108598,902.541404,7.479,7.821
36.204449,899.294754,7.453,7.847
34.3374195,895.970008,7.427,7.873
32.510406,892.566949,7.566,7.734
30.726306,889.085361,7.728,7.572
28.9870335,885.525693,7.890,7.410
27.291096,881.890707,7.980,7.320
25.636262,878.183666,8.056,7.244
24.0203005,874.407831,8.132,7.168
22.44098,870.566465,8.073,7.227
20.8960685,866.662830,8.001,7.299
19.383928,862.699879,7.930,7.370
17.90498,858.679488,7.810,7.490
16.4600975,854.603297,7.675,7.625
15.050152,850.472946,7.587,7.713
13.6760145,846.290075,7.643,7.657
12.3385575,842.056327,7.698,7.602
11.0386525,837.773340,7.754,7.546
9.777171,833.442756,7.809,7.491
8.554985,829.066215,7.786,7.514
7.372966,824.645358,7.751,7.549
6.231986,820.181825,7.715,7.585
5.1329165,815.677257,7.679,7.621
4.0766295,811.133294,7.654,7.646
3.0639965,806.551578,7.657,7.643
2.095889,801.933747,7.661,7.639
1.1731795,797.281444,7.664,7.636
0.296739,792.596308,7.668,7.632
-0.5325605,787.879981,7.673,7.627
-1.313847,783.134102,7.692,7.608
-2.0462495,778.360312,7.712,7.588
-2.728896,773.560252,7.731,7.569
-3.360914,768.735563,7.749,7.551
-3.941433,763.887885,7.767,7.533
-4.46958,759.018858,7.785,7.515
-4.9444845,754.130123,7.838,7.462
-5.3656685,749.223309,7.899,7.401
-5.7352205,744.299973,7.961,7.339
-6.056254,739.361642,8.022,7.278
-6.331885,734.409843,8.070,7.230
-6.565229,729.446103,8.096,7.204
-6.7594025,724.471949,8.121,7.179
-6.917521,719.488908,8.132,7.168
-7.042701,714.498508,7.958,7.342
-7.138058,709.502275,7.785,7.515
-7.2067085,704.501737,7.612,7.688
-7.2517685,699.498420,7.531,7.769
-7.2763535,694.493852,7.470,7.830
-7.28358,689.489560,7.409,7.891
-7.276226,684.486758,7.417,7.883
-7.2558645,679.485539,7.446,7.854
-7.2237975,674.485749,7.482,7.818
-7.1813285,669.487230,7.520,7.780
-7.12976,664.489828,7.558,7.742
-7.0703945,659.493385,7.596,7.704
-7.004535,654.497747,7.633,7.667
-6.9334845,649.502757,7.671,7.629
-6.858545,644.508259,7.709,7.591
-6.78102,639.514097,7.747,7.553
-6.702212,634.520115,7.785,7.515
-6.623424,629.526158,7.775,7.525
-6.5459,624.532075,7.761,7.539
-6.4701225,619.537811,7.747,7.553
-6.396037,614.543369,7.732,7.568
-6.3235775,609.548759,7.718,7.582
-6.252679,604.553988,7.703,7.597
-6.1832755,599.559062,7.689,7.611
-6.115301,594.563991,7.675,7.625
-6.04869,589.568781,7.660,7.640
-5.9833775,584.573440,7.646,7.654
-5.919297,579.577975,7.632,7.668
-5.8563835,574.582394,7.617,7.683
-5.7945705,569.586705,7.614,7.686
-5.7337935,564.590915,7.612,7.688
-5.673986,559.595032,7.610,7.690
-5.6150825,554.599062,7.608,7.692
-5.5570175,549.603015,7.606,7.694
-5.499725,544.606897,7.605,7.695
-5.44314,539.610716,7.603,7.697
-5.3871965,534.614479,7.601,7.699
-5.3318285,529.618195,7.599,7.701
-5.2769705,524.621870,7.597,7.703
-5.2225575,519.625512,7.595,7.705
-5.168523,514.629128,7.594,7.706
-5.114802,509.632727,7.592,7.708
-5.0613285,504.636316,7.590,7.710
-5.0080375,499.639902,7.588,7.712
-4.9548915,494.643490,7.586,7.714
-4.901887,489.647079,7.585,7.715
-4.849021,484.650669,7.583,7.717
-4.796291,479.654262,7.581,7.719
-4.7436955,474.657855,7.579,7.721
-4.691231,469.661450,7.577,7.723
-4.6388965,464.665047,7.575,7.725
-4.5866885,459.668645,7.576,7.724
-4.534605,454.672244,7.581,7.719
-4.4826445,449.675844,7.585,7.715
-4.4308035,444.679446,7.590,7.710
-4.37908,439.683049,7.594,7.706
-4.327472,434.686653,7.599,7.701
