# x_m,y_m
505.869084,-193.864003
504.97755,-198.84254
504.084128,-203.820993
503.188766,-208.799358
502.291418,-213.777634
501.39203,-218.755818
500.490556,-223.733907
499.586948,-228.7119
498.681154,-233.689793
497.773126,-238.667585
496.862814,-243.645273
495.95017,-248.622853
495.035144,-253.600325
494.117688,-258.577684
493.197752,-263.554929
492.275286,-268.532057
491.350244,-273.509066
490.422572,-278.485952
489.492224,-283.462713
488.559152,-288.439347
487.623304,-293.41585
486.684632,-298.392221
485.743086,-303.368456
484.79862,-308.344552
483.85118,-313.320507
482.900722,-318.296318
481.947194,-323.271982
480.990546,-328.247497
480.03073,-333.222859
479.067698,-338.198066
478.101068,-343.173097
477.124908,-348.147666
476.113064,-353.120365
475.024568,-358.088893
473.827814,-363.051296
472.506718,-368.005991
471.048284,-372.951107
469.437256,-377.884354
467.657884,-382.803112
465.694378,-387.704285
463.531104,-392.584337
461.152222,-397.439264
458.542882,-402.264248
455.687888,-407.05417
452.565648,-411.80234
449.147584,-416.499239
445.404406,-421.133983
441.307144,-425.693075
436.83062,-430.161733
431.965362,-434.527747
426.706232,-438.777864
421.042788,-442.896064
414.965888,-446.864286
408.467732,-450.661742
401.541728,-454.265203
394.186746,-457.649377
386.413946,-460.791148
378.255074,-463.678017
369.750424,-466.303781
360.93937,-468.663539
351.859632,-470.753097
342.547012,-472.568546
333.034976,-474.103939
323.35602,-475.351526
313.543328,-476.302987
303.631914,-476.949312
293.659798,-477.28957
283.664652,-477.334062
273.68027,-477.097006
263.735494,-476.593024
253.855216,-475.835256
244.061512,-474.835
234.373802,-473.603279
224.809068,-472.150915
215.382088,-470.488473
206.105674,-468.626211
196.990876,-466.574065
188.047176,-464.341627
179.282584,-461.938109
170.704084,-459.372192
162.31793,-456.651922
154.129456,-453.785015
146.143154,-450.778884
138.362742,-447.640649
130.79126,-444.377136
123.431118,-440.994894
116.284178,-437.500196
109.351778,-433.899062
102.6346,-430.197348
96.13267,-426.400754
89.845592,-422.514733
83.772584,-418.544504
77.912518,-414.495051
72.263952,-410.371138
66.82516,-406.177311
61.59415,-401.91791
56.5687,-397.597071
51.746378,-393.218739
47.124552,-388.786672
42.700416,-384.304446
38.47101,-379.775465
34.433226,-375.202964
30.583832,-370.590018
26.91947,-365.939546
23.436692,-361.254317
20.13193,-356.536958
17.001348,-351.789986
14.040802,-347.015814
11.246046,-342.216722
8.612726,-337.394856
6.136402,-332.552235
3.812554,-327.690755
1.63659,-322.812192
-0.396146,-317.918205
-2.290368,-313.010341
-4.050838,-308.090041
-5.682366,-303.158639
-7.189804,-298.217371
-8.578032,-293.267375
-9.851968,-288.3097
-11.016552,-283.345304
-12.07675,-278.375061
-13.03755,-273.399766
-13.903952,-268.420138
-14.680984,-263.436823
-15.373704,-258.450398
-15.987196,-253.461378
-16.526552,-248.470216
-16.996878,-243.477306
-17.403284,-238.482993
-17.750894,-233.487568
-18.044832,-228.491281
-18.290228,-223.494338
-18.492218,-218.496909
-18.655938,-213.499128
-18.786522,-208.501103
-18.889068,-203.502913
-18.96823,-198.504618
-19.027242,-193.506252
-19.067764,-188.50784
-19.090856,-183.5094
-19.097518,-178.510948
-19.088438,-173.512497
-19.063182,-168.514059
-19.021068,-163.515651
-18.96141,-158.517287
-18.883524,-153.518985
-18.786726,-148.520767
-18.670336,-143.522653
-18.533672,-138.524667
-18.376054,-133.526835
-18.19689,-128.529186
-17.996226,-123.53174
-17.774372,-118.534518
-17.53164,-113.537539
-17.268342,-108.54082
-16.98479,-103.544378
-16.681292,-98.548229
-16.358166,-93.552388
-16.015718,-88.556869
-15.654142,-83.561686
-15.273162,-78.566864
-14.872392,-73.57243
-14.45144,-68.57841
-14.009922,-63.584835
-13.547448,-58.591734
-13.063626,-53.599138
-12.558064,-48.607081
-12.030376,-43.615597
-11.480306,-38.624717
-10.908636,-33.634444
-10.316608,-28.644764
-9.705458,-23.65566
-9.076428,-18.667111
-8.430756,-13.679095
-7.769676,-8.691582
-7.094424,-3.704545
