# x_m,y_m,w_tr_right_m,w_tr_left_m
1869.02659,1621.333307,4.527,4.308
1878.511704,1622.909677,4.520,4.317
1887.986496,1624.501755,4.514,4.327
1897.45239,1626.107355,4.507,4.337
1906.910804,1627.724287,4.500,4.347
1916.363162,1629.350361,4.493,4.357
1925.810886,1630.98339,4.486,4.366
1935.2554,1632.621185,4.479,4.376
1944.698122,1634.261556,4.473,4.386
1954.140478,1635.902315,4.466,4.396
1963.583888,1637.541274,4.459,4.405
1973.029774,1639.176243,4.452,4.415
1982.47956,1640.805034,4.445,4.425
1991.934664,1642.425459,4.438,4.435
2001.39603,1644.03609,4.432,4.444
2010.863312,1645.637523,4.425,4.454
2020.335958,1647.230686,4.418,4.464
2029.813412,1648.816511,4.411,4.474
2039.29512,1650.395926,4.404,4.484
2048.780528,1651.969862,4.398,4.493
2058.269082,1653.539248,4.391,4.503
2067.760226,1655.105015,4.393,4.527
2077.253406,1656.668092,4.403,4.560
2086.748068,1658.229409,4.412,4.593
2096.243658,1659.789895,4.421,4.626
2105.739622,1661.350481,4.430,4.660
2115.235404,1662.912097,4.439,4.693
2124.73045,1664.475672,4.449,4.726
2134.224206,1666.042136,4.458,4.759
2143.716118,1667.612418,4.467,4.792
2153.20563,1669.18745,4.476,4.826
2162.69219,1670.768157,4.485,4.859
2172.175984,1672.354054,4.495,4.892
2181.659198,1673.940825,4.504,4.925
2191.144354,1675.523512,4.513,4.958
2200.633976,1677.097159,4.522,4.992
2210.130582,1678.65681,4.531,5.025
2219.636698,1680.197506,4.541,5.058
2229.154844,1681.714292,4.550,5.091
2238.687542,1683.202211,4.559,5.124
2248.237316,1684.656305,4.568,5.158
2257.810444,1686.062366,4.574,5.181
2267.431794,1687.36045,4.444,4.784
2277.131968,1688.476506,4.313,4.387
2286.941564,1689.336479,4.309,4.391
2296.88829,1689.868228,4.325,4.462
2306.9416,1690.038154,4.267,4.496
2317.016968,1689.848375,4.164,4.508
2327.027824,1689.302359,4.061,4.520
2336.887624,1688.403577,4.198,4.655
2346.52654,1687.158008,4.336,4.791
2355.920274,1685.578469,4.375,4.734
2365.052206,1683.67893,4.346,4.542
2373.90572,1681.473362,4.320,4.415
2382.464198,1678.975732,4.309,4.587
2390.711026,1676.200013,4.304,4.732
2398.629584,1673.160173,4.326,4.760
2406.203258,1669.870183,4.348,4.789
2413.415426,1666.344011,4.314,4.682
2420.234686,1662.595286,4.277,4.566
2426.556594,1658.635938,4.540,4.287
2432.25419,1654.477376,4.671,4.118
2437.200514,1650.13101,4.561,4.149
2441.268732,1645.608257,4.377,4.272
2444.412266,1640.926728,4.179,4.411
2446.80256,1636.120847,4.037,4.575
2448.647734,1631.227871,3.895,4.740
2450.1559,1626.285053,3.850,4.804
2451.52196,1621.327233,3.957,4.709
2452.818184,1616.366841,4.063,4.615
2454.050334,1611.404152,4.095,4.589
2455.22351,1606.439321,4.105,4.584
2456.34281,1601.472501,4.116,4.578
2457.413338,1596.503848,4.126,4.572
2458.440192,1591.533515,4.136,4.566
2459.428472,1586.561659,4.146,4.560
2460.383278,1581.588432,4.157,4.554
2461.309714,1576.61399,4.167,4.549
2462.212876,1571.638487,4.177,4.543
2463.097866,1566.662077,4.187,4.537
2463.969784,1561.684916,4.198,4.531
2464.833732,1556.707157,4.208,4.525
2465.694808,1551.728955,4.218,4.519
2466.558112,1546.750465,4.229,4.513
2467.428748,1541.771841,4.239,4.508
2468.311812,1536.793238,4.249,4.502
2469.211948,1531.814802,4.259,4.496
2470.12945,1526.836601,4.270,4.490
2471.062234,1521.85866,4.280,4.484
2472.008184,1516.881004,4.290,4.478
2472.965188,1511.903659,4.301,4.473
2473.931134,1506.926648,4.311,4.467
2474.903908,1501.949997,4.321,4.461
2475.881396,1496.973731,4.331,4.455
2476.861486,1491.997874,4.334,4.451
2477.842066,1487.022451,4.337,4.446
2478.82102,1482.047487,4.340,4.442
2479.79624,1477.073007,4.342,4.438
2480.765606,1472.099036,4.345,4.434
2481.727012,1467.125598,4.348,4.429
2482.67834,1462.152718,4.350,4.425
2483.61748,1457.180422,4.353,4.421
2484.542316,1452.208734,4.356,4.417
2485.450738,1447.237678,4.358,4.412
2486.341264,1442.267217,4.361,4.408
2487.218478,1437.296716,4.364,4.404
2488.09034,1432.325206,4.366,4.399
2488.96485,1427.351713,4.369,4.395
2489.850006,1422.375264,4.372,4.391
2490.753806,1417.394889,4.374,4.387
2491.68425,1412.409612,4.377,4.382
2492.649334,1407.418462,4.380,4.378
2493.657058,1402.420467,4.382,4.374
2494.707526,1397.415134,4.385,4.370
2495.634236,1392.412134,4.388,4.365
2496.112006,1387.430815,4.313,4.400
2495.809342,1382.490911,4.218,4.447
2494.394876,1377.612177,4.137,4.571
2491.640398,1372.83378,4.218,4.488
2487.607802,1368.249466,4.437,4.219
2482.409602,1363.962506,4.141,4.553
2476.158306,1360.07617,4.001,4.671
2468.972884,1356.679407,4.204,4.249
2461.033382,1353.72572,4.168,4.068
2452.553484,1351.094013,4.157,3.984
2443.747224,1348.662414,4.170,3.987
2434.828638,1346.30905,4.182,3.990
2425.979554,1343.929856,4.195,3.993
2417.220448,1341.509995,4.207,3.996
2408.52136,1339.062517,4.220,3.999
2399.852318,1336.600482,4.233,4.002
2391.184104,1334.136626,4.245,4.005
2382.503084,1331.677025,4.258,4.008
2373.810264,1329.221504,4.271,4.011
2365.107224,1326.769641,4.283,4.014
2356.395538,1324.321017,4.296,4.017
2347.676778,1321.875212,4.308,4.020
2338.952524,1319.431807,4.321,4.023
2330.224348,1316.99038,4.334,4.027
2321.493828,1314.550512,4.346,4.030
2312.762528,1312.111786,4.359,4.033
