# x_m,y_m,w_tr_right_m,w_tr_left_m
881.786309,3211.76783,4.291,4.514
886.638958,3214.090232,4.425,4.406
891.476467,3216.558284,4.558,4.297
896.299992,3219.154008,4.691,4.189
901.110687,3221.859422,4.739,4.148
905.909708,3224.656548,4.690,4.181
910.698209,3227.527414,4.642,4.214
915.477237,3230.457396,4.594,4.247
920.247548,3233.440684,4.548,4.278
925.009854,3236.472902,4.541,4.288
929.764866,3239.549672,4.534,4.298
934.513295,3242.666614,4.527,4.308
939.255852,3245.819354,4.520,4.317
943.993248,3249.00351,4.514,4.327
948.726195,3252.21471,4.507,4.337
953.455402,3255.448574,4.500,4.347
958.181581,3258.700722,4.493,4.357
962.905443,3261.96678,4.486,4.366
967.6277,3265.24237,4.479,4.376
972.349061,3268.523112,4.473,4.386
977.070239,3271.80463,4.466,4.396
981.791944,3275.082548,4.459,4.405
986.514887,3278.352486,4.452,4.415
991.23978,3281.610068,4.445,4.425
995.967332,3284.850918,4.438,4.435
1000.698015,3288.07218,4.432,4.444
1005.431656,3291.275046,4.425,4.454
1010.167979,3294.461372,4.418,4.464
1014.906706,3297.633022,4.411,4.474
1019.64756,3300.791852,4.404,4.484
1024.390264,3303.939724,4.398,4.493
1029.134541,3307.078496,4.391,4.503
1033.880113,3310.21003,4.393,4.527
1038.626703,3313.336184,4.403,4.560
1043.374034,3316.458818,4.412,4.593
1048.121829,3319.57979,4.421,4.626
1052.869811,3322.700962,4.430,4.660
1057.617702,3325.824194,4.439,4.693
1062.365225,3328.951344,4.449,4.726
1067.112103,3332.084272,4.458,4.759
1071.858059,3335.224836,4.467,4.792
1076.602815,3338.3749,4.476,4.826
1081.346095,3341.536314,4.485,4.859
1086.087992,3344.708108,4.495,4.892
1090.829599,3347.88165,4.504,4.925
1095.572177,3351.047024,4.513,4.958
1100.316988,3354.194318,4.522,4.992
1105.065291,3357.31362,4.531,5.025
1109.818349,3360.395012,4.541,5.058
1114.577422,3363.428584,4.550,5.091
1119.343771,3366.404422,4.559,5.124
1124.118658,3369.31261,4.568,5.158
1128.905222,3372.124732,4.574,5.181
1133.715897,3374.7209,4.444,4.784
1138.565984,3376.953012,4.313,4.387
1143.470782,3378.672958,4.309,4.391
1148.444145,3379.736456,4.325,4.462
1153.4708,3380.076308,4.267,4.496
1158.508484,3379.69675,4.164,4.508
1163.513912,3378.604718,4.061,4.520
1168.443812,3376.807154,4.198,4.655
1173.26327,3374.316016,4.336,4.791
