# x_m,y_m,w_tr_right_m,w_tr_left_m
617.5323625,1526.836601,4.270,4.490
617.7655585,1521.858660,4.280,4.484
618.002046,1516.881004,4.290,4.478
618.241297,1511.903659,4.301,4.473
618.4827835,1506.926648,4.311,4.467
618.725977,1501.949997,4.321,4.461
618.970349,1496.973731,4.331,4.455
619.2153715,1491.997874,4.334,4.451
619.4605165,1487.022451,4.337,4.446
619.705255,1482.047487,4.340,4.442
619.94906,1477.073007,4.342,4.438
620.1914015,1472.099036,4.345,4.434
620.431753,1467.125598,4.348,4.429
620.669585,1462.152718,4.350,4.425
620.90437,1457.180422,4.353,4.421
621.135579,1452.208734,4.356,4.417
621.3626845,1447.237678,4.358,4.412
621.585316,1442.267217,4.361,4.408
621.8046195,1437.296716,4.364,4.404
622.022585,1432.325206,4.366,4.399
622.2412125,1427.351713,4.369,4.395
622.4625015,1422.375264,4.372,4.391
622.6884515,1417.394889,4.374,4.387
622.9210625,1412.409612,4.377,4.382
623.1623335,1407.418462,4.380,4.378
623.4142645,1402.420467,4.382,4.374
623.6768815,1397.415134,4.385,4.370
623.908559,1392.412134,4.388,4.365
624.0280015,1387.430815,4.313,4.400
623.9523355,1382.490911,4.218,4.447
623.598719,1377.612177,4.137,4.571
622.9100995,1372.833780,4.218,4.488
621.9019505,1368.249466,4.437,4.219
620.6024005,1363.962506,4.141,4.553
619.0395765,1360.076170,4.001,4.671
617.243221,1356.679407,4.204,4.249
615.2583455,1353.725720,4.168,4.068
613.138371,1351.094013,4.157,3.984
610.936806,1348.662414,4.170,3.987
608.7071595,1346.309050,4.182,3.990
606.4948885,1343.929856,4.195,3.993
604.305112,1341.509995,4.207,3.996
602.13034,1339.062517,4.220,3.999
599.9630795,1336.600482,4.233,4.002
597.796026,1334.136626,4.245,4.005
595.625771,1331.677025,4.258,4.008
593.452566,1329.221504,4.271,4.011
591.276806,1326.769641,4.283,4.014
589.0988845,1324.321017,4.296,4.017
586.9191945,1321.875212,4.308,4.020
584.738131,1319.431807,4.321,4.023
582.556087,1316.990380,4.334,4.027
580.373457,1314.550512,4.346,4.030
578.190632,1312.111786,4.359,4.033
576.0078675,1309.673883,4.372,4.036
573.8251995,1307.236649,4.384,4.039
571.642644,1304.799941,4.397,4.042
569.4602175,1302.363620,4.410,4.045
567.277936,1299.927544,4.422,4.048
565.095817,1297.491571,4.435,4.051
562.9138755,1295.055562,4.447,4.054
560.7321285,1292.619375,4.460,4.057
558.550592,1290.182869,4.473,4.060
556.369283,1287.745903,4.485,4.063
554.188217,1285.308335,4.498,4.066
552.007411,1282.870026,4.511,4.069
549.826881,1280.430834,4.523,4.073
547.6466435,1277.990618,4.536,4.076
545.466715,1275.549236,4.548,4.079
543.2871115,1273.106548,4.561,4.082
541.107849,1270.662414,4.574,4.085
538.9289445,1268.216693,4.586,4.088
536.750377,1265.769415,4.599,4.091
534.5720705,1263.320879,4.612,4.094
532.3939415,1260.871407,4.624,4.097
530.2159085,1258.421323,4.637,4.100
528.0378885,1255.970951,4.650,4.103
