# x_m,y_m,w_tr_right_m,w_tr_left_m
717.717917,27.188336,7.651,7.649
717.602556,29.686365,7.651,7.649
717.487401,32.184392,7.652,7.648
717.372443,34.682418,7.653,7.647
717.257676,37.1804425,7.653,7.647
717.143093,39.678466,7.654,7.646
717.028686,42.176488,7.655,7.645
716.914448,44.674509,7.655,7.645
716.800371,47.1725285,7.656,7.644
716.686447,49.670547,7.657,7.643
716.572671,52.168565,7.658,7.642
716.459034,54.6665815,7.658,7.642
716.345528,57.1645975,7.659,7.641
716.232147,59.662613,7.660,7.640
716.118883,62.160627,7.660,7.640
716.005729,64.658641,7.661,7.639
715.892678,67.156654,7.662,7.638
715.779721,69.6546665,7.663,7.637
715.666852,72.152679,7.663,7.637
715.554063,74.6506905,7.664,7.636
715.441347,77.148702,7.665,7.635
715.328696,79.646713,7.665,7.635
715.216104,82.144724,7.666,7.634
715.103562,84.6427345,7.667,7.633
714.991064,87.1407455,7.667,7.633
714.878602,89.638756,7.668,7.632
714.766169,92.1367665,7.669,7.631
714.653756,94.6347775,7.670,7.630
714.541358,97.132788,7.670,7.630
714.428966,99.6307995,7.671,7.629
714.316574,102.128811,7.672,7.628
714.204173,104.6268225,7.672,7.628
714.091757,107.1248345,7.673,7.627
713.979317,109.6228475,7.674,7.626
713.866848,112.1208605,7.674,7.626
713.75434,114.6188745,7.675,7.625
713.641788,117.116889,7.676,7.624
713.529183,119.614904,7.677,7.623
713.416519,122.11292,7.677,7.623
713.303787,124.610937,7.678,7.622
713.190981,127.108955,7.679,7.621
713.078093,129.6069735,7.679,7.621
712.965115,132.1049935,7.680,7.620
712.852041,134.6030145,7.681,7.619
712.738863,137.1010365,7.682,7.618
712.625573,139.59906,7.682,7.618
712.512165,142.0970845,7.683,7.617
712.39863,144.5951105,7.684,7.616
712.284962,147.093138,7.684,7.616
712.171154,149.591167,7.685,7.615
712.057197,152.0891975,7.686,7.614
711.943084,154.58723,7.686,7.614
711.828808,157.0852635,7.687,7.613
711.714362,159.5832995,7.688,7.612
711.599738,162.081337,7.689,7.611
711.484929,164.579376,7.689,7.611
711.369928,167.0774175,7.690,7.610
711.254726,169.5754605,7.691,7.609
711.139318,172.073506,7.691,7.609
711.023695,174.5715535,7.692,7.608
710.90785,177.069603,7.693,7.607
710.791775,179.567655,7.694,7.606
710.675464,182.065709,7.694,7.606
710.558909,184.5637655,7.695,7.605
710.442103,187.0618245,7.696,7.604
710.325037,189.5598865,7.696,7.604
710.207705,192.0579505,7.697,7.603
710.0901,194.556017,7.698,7.602
709.972214,197.0540865,7.698,7.602
709.85404,199.552159,7.699,7.601
709.735569,202.050234,7.700,7.600
709.616796,204.548312,7.701,7.599
709.497713,207.046393,7.701,7.599
709.378312,209.544477,7.702,7.598
709.258616,212.0425635,7.703,7.597
709.138668,214.5406535,7.703,7.597
709.018517,217.0387455,7.704,7.596
708.898209,219.5368395,7.705,7.595
708.777791,222.0349355,7.706,7.594
708.657312,224.5330335,7.706,7.594
708.536817,227.031133,7.707,7.593
708.416354,229.5292335,7.708,7.592
708.295969,232.027335,7.708,7.592
708.175711,234.525437,7.709,7.591
708.055626,237.02354,7.710,7.590
707.935761,239.521643,7.710,7.590
707.816163,242.019746,7.711,7.589
707.696879,244.517849,7.712,7.588
707.577957,247.015951,7.713,7.587
707.459443,249.514053,7.713,7.587
707.341385,252.0121535,7.714,7.586
707.22383,254.510253,7.715,7.585
707.106824,257.008351,7.715,7.585
706.990415,259.506447,7.716,7.584
706.87465,262.0045415,7.717,7.583
706.759576,264.5026335,7.717,7.583
706.64524,267.0007235,7.718,7.582
706.531689,269.4988105,7.719,7.581
706.418971,271.9968945,7.720,7.580
706.307132,274.4949755,7.720,7.580
706.196219,276.993053,7.712,7.588
706.08628,279.491127,7.700,7.600
705.977361,281.989197,7.687,7.613
