# x_m,y_m
770.470505,2120.099074
766.674912,2113.5943
762.884352,2107.077794
759.098701,2100.549888
755.317834,2094.010912
751.541568,2087.461314
747.769505,2080.902028
744.001,2074.334562
740.235334,2067.760584
736.471779,2061.181772
732.709622,2054.599762
728.948276,2048.0159
725.18744,2041.430868
721.427043,2034.844838
717.667067,2028.257844
713.907496,2021.669926
710.14831,2015.08113
706.389485,2008.49151
702.631,2001.901114
698.872833,1995.309994
695.114961,1988.718198
691.357367,1982.12577
687.600031,1975.532754
683.842934,1968.939192
680.08606,1962.345124
676.329388,1955.750594
672.572901,1949.155644
668.816579,1942.560314
665.060406,1935.964648
661.304362,1929.368688
657.548429,1922.772476
653.792589,1916.176052
650.036823,1909.579458
646.281112,1902.982738
642.525438,1896.385934
638.769785,1889.789086
635.014136,1883.192224
631.25848,1876.595382
627.502802,1869.998588
623.747088,1863.401874
619.991326,1856.805272
616.235502,1850.208812
612.479601,1843.612524
608.723612,1837.016442
604.967519,1830.420592
601.21131,1823.825008
597.454971,1817.22972
593.698488,1810.634758
589.941848,1804.040156
586.185038,1797.44594
582.428044,1790.852146
578.670852,1784.258802
574.913448,1777.665938
571.155821,1771.073588
567.397954,1764.481782
563.639833,1757.890554
559.881444,1751.29994
556.122772,1744.70997
552.363803,1738.12068
548.604521,1731.532102
544.844912,1724.94427
541.084961,1718.35722
537.324653,1711.770984
533.563975,1705.185594
529.802911,1698.601088
526.041446,1692.017494
522.279566,1685.43485
518.517257,1678.85319
514.754503,1672.272544
510.99129,1665.692948
507.227603,1659.114438
503.463428,1652.537044
499.698743,1645.960818
495.933524,1639.385818
492.167744,1632.8121
488.401378,1626.239724
484.634402,1619.668748
480.86679,1613.099232
477.098517,1606.53123
473.329557,1599.964806
469.559886,1593.400016
465.789478,1586.836918
462.018309,1580.27557
458.246352,1573.716034
454.473583,1567.158366
450.699976,1560.602626
446.925507,1554.04887
443.150151,1547.49716
439.373887,1540.947522
435.598033,1534.397034
431.83291,1527.82261
428.104574,1521.165186
424.44117,1514.363816
420.862809,1507.38306
417.391794,1500.189124
414.053931,1492.747724
410.878087,1485.028584
407.895969,1477.007966
405.141777,1468.667226
402.665634,1459.983158
400.548667,1450.929868
398.864233,1441.523038
397.600814,1431.85637
396.67568,1422.036552
396.026202,1412.125834
395.597784,1402.168812
395.343626,1392.185362
395.220826,1382.190058
395.191231,1372.191062
395.22058,1362.191546
395.276227,1352.193168
395.329731,1342.196902
395.344958,1332.20197
395.260035,1322.207856
395.008744,1312.224216
394.547874,1302.270768
393.84654,1292.374078
392.893943,1282.56171
391.696866,1272.856848
390.261579,1263.28193
388.59378,1253.858914
386.699046,1244.609064
384.582872,1235.553274
382.251379,1226.711582
379.714958,1218.098416
376.988994,1209.719984
374.089335,1201.578206
371.034243,1193.667854
367.855473,1185.95555
364.591287,1178.38607
361.269142,1170.91549
357.912534,1163.5047
354.54742,1156.111
351.199701,1148.687438
347.898443,1141.179634
344.680941,1133.529698
341.586137,1125.675952
338.669054,1117.559144
335.990924,1109.127132
333.555517,1100.397794
331.330603,1091.445932
329.292161,1082.320596
327.420186,1073.053846
325.701636,1063.668436
324.129188,1054.179284
322.696407,1044.601552
321.395791,1034.948548
320.219661,1025.231434
319.160447,1015.460586
318.212172,1005.644222
317.3722,995.789076
316.636378,985.901782
315.988939,975.98988
315.402053,966.062324
314.845777,956.127514
314.299313,946.190524
313.755023,936.253068
313.212314,926.315298
312.671589,916.377076
312.132829,906.438404
311.595816,896.499362
311.060446,886.559958
310.526745,876.620192
309.994762,866.680066
309.464538,856.739564
308.936118,846.798676
308.409544,836.857396
307.884858,826.915718
307.362105,816.973632
306.841325,807.031132
306.322563,797.08821
305.80586,787.144858
305.29126,777.20107
304.778804,767.25684
304.268535,757.31216
303.760496,747.367024
303.254729,737.421426
302.751277,727.475356
302.250182,717.528812
301.751445,707.581794
301.255028,697.63431
300.760886,687.686374
300.268976,677.737994
299.779254,667.789182
299.291678,657.83995
298.806203,647.890306
298.322786,637.94026
297.841383,627.989826
297.361952,618.03901
296.884448,608.087822
296.408827,598.136276
295.935046,588.184376
295.463063,578.232136
294.992831,568.279564
294.52431,558.32667
294.057453,548.373462
293.592219,538.419952
293.128563,528.466146
292.666442,518.512054
292.205812,508.557686
291.746629,498.603052
291.28885,488.648158
290.832431,478.693014
290.377328,468.73763
289.923498,458.782012
289.470896,448.826172
289.01948,438.870116
