# x_m,y_m,w_tr_right_m,w_tr_left_m
703.933608,1347.78099,7.428,7.872
703.854744,1357.77232,7.442,7.858
703.767754,1367.763096,7.456,7.844
703.667764,1377.75307,7.471,7.829
703.549901,1387.74199,7.485,7.815
703.40929,1397.729612,7.499,7.801
703.241058,1407.715684,7.513,7.787
703.040332,1417.69996,7.543,7.757
702.802238,1427.682194,7.616,7.684
702.521903,1437.662132,7.688,7.612
702.194453,1447.639532,7.760,7.540
701.815014,1457.614142,7.832,7.468
701.378715,1467.585692,7.905,7.395
700.88083,1477.551938,7.969,7.331
700.316889,1487.507148,8.027,7.273
699.682449,1497.445242,8.085,7.215
698.973067,1507.360134,8.093,7.207
698.184301,1517.245738,8.088,7.212
697.311706,1527.095974,8.084,7.216
696.350841,1536.904752,8.069,7.231
695.297262,1546.665994,8.052,7.248
694.146526,1556.373612,7.931,7.369
692.894189,1566.021524,7.761,7.539
691.53581,1575.603644,7.653,7.647
690.066944,1585.113888,7.568,7.732
688.483953,1594.54665,7.487,7.813
686.787784,1603.899034,7.496,7.804
684.981009,1613.169106,7.506,7.794
683.066201,1622.354938,7.553,7.747
681.045936,1631.454596,7.611,7.689
678.922788,1640.46615,7.668,7.632
676.69933,1649.387668,7.714,7.586
674.378138,1658.217222,7.751,7.549
671.961784,1666.952876,7.789,7.511
669.452844,1675.592702,7.787,7.513
666.85389,1684.134768,7.686,7.614
664.167499,1692.577142,7.598,7.702
661.396243,1700.917892,7.554,7.746
658.542697,1709.15509,7.509,7.791
655.609435,1717.286802,7.482,7.818
652.599032,1725.311098,7.582,7.718
649.514061,1733.226046,7.682,7.618
646.357096,1741.029714,7.781,7.519
643.130713,1748.720172,7.839,7.461
639.837484,1756.29549,7.869,7.431
636.479984,1763.753734,7.900,7.400
633.060788,1771.092974,7.930,7.370
629.582469,1778.31128,7.924,7.376
626.047602,1785.406718,7.913,7.387
622.458761,1792.37736,7.903,7.397
618.818362,1799.221244,7.801,7.499
615.127053,1805.936118,7.668,7.632
611.384371,1812.519532,7.535,7.765
607.589836,1818.96904,7.536,7.764
603.742965,1825.282192,7.551,7.749
599.843278,1831.456542,7.611,7.689
595.890294,1837.489642,7.668,7.632
591.883533,1843.379042,7.681,7.619
587.822514,1849.122294,7.695,7.605
583.706755,1854.71695,7.708,7.592
579.535776,1860.16056,7.719,7.581
575.309096,1865.45068,7.727,7.573
571.026234,1870.584858,7.735,7.565
566.687027,1875.559942,7.755,7.545
562.293179,1880.368646,7.779,7.521
557.847074,1885.002174,7.802,7.498
553.351095,1889.451736,7.826,7.474
548.807626,1893.708536,7.846,7.454
544.219052,1897.76378,7.866,7.434
539.587756,1901.608672,7.886,7.414
534.916122,1905.234422,7.831,7.469
530.206534,1908.632232,7.755,7.545
525.461377,1911.793308,7.679,7.621
520.683035,1914.70886,7.641,7.659
515.87389,1917.370088,7.621,7.679
511.036325,1919.768616,7.600,7.700
506.172642,1921.907034,7.609,7.691
501.285058,1923.799772,7.653,7.647
496.375787,1925.46185,7.697,7.603
491.447042,1926.908292,7.744,7.556
486.501037,1928.154118,7.804,7.496
481.539985,1929.214346,7.864,7.436
476.5661,1930.103998,7.924,7.376
471.581594,1930.838096,7.971,7.329
466.588682,1931.431658,7.920,7.380
461.589576,1931.899706,7.870,7.430
456.58649,1932.25726,7.825,7.475
451.581638,1932.519342,7.809,7.491
446.577121,1932.700542,7.792,7.508
441.57374,1932.810468,7.777,7.523
436.57146,1932.855528,7.766,7.534
431.570234,1932.842078,7.755,7.545
426.570014,1932.77647,7.744,7.556
421.570752,1932.66506,7.733,7.567
416.572398,1932.5142,7.723,7.577
411.574906,1932.330246,7.712,7.588
406.578228,1932.119552,7.701,7.599
401.582314,1931.888474,7.690,7.610
396.587118,1931.643362,7.679,7.621
391.59259,1931.390574,7.668,7.632
386.598683,1931.136444,7.657,7.643
381.605333,1930.885332,7.646,7.654
376.612451,1930.63792,7.635,7.665
371.619942,1930.394478,7.624,7.676
366.627712,1930.155286,7.613,7.687
361.635667,1929.920616,7.603,7.697
356.643715,1929.690742,7.592,7.708
351.651761,1929.465942,7.581,7.719
346.659711,1929.246488,7.570,7.730
341.667472,1929.032656,7.559,7.741
336.67495,1928.824722,7.548,7.752
331.682051,1928.622958,7.537,7.763
326.688681,1928.427642,7.526,7.774
321.694748,1928.239048,7.515,7.785
316.700156,1928.05745,7.504,7.796
311.704812,1927.883124,7.494,7.806
306.708623,1927.716346,7.483,7.817
301.711495,1927.557386,7.472,7.828
296.713334,1927.406524,7.461,7.839
291.714046,1927.264034,7.450,7.850
286.713537,1927.13019,7.439,7.861
281.711715,1927.005266,7.428,7.872
276.708484,1926.889538,7.417,7.883
271.703752,1926.783282,7.406,7.894
266.697424,1926.68677,7.395,7.905
261.689407,1926.60028,7.384,7.916
256.67991,1926.520042,7.374,7.926
251.67016,1926.428684,7.363,7.937
246.661599,1926.30598,7.354,7.946
241.655669,1926.131694,7.435,7.865
236.65381,1925.8856,7.516,7.784
231.657465,1925.547464,7.596,7.704
226.668075,1925.097058,7.677,7.623
221.687082,1924.51415,7.742,7.558
216.715927,1923.77851,7.794,7.506
211.756053,1922.869908,7.846,7.454
206.808899,1921.768112,7.887,7.413
201.875909,1920.452894,7.924,7.376
196.958539,1918.905262,7.960,7.340
192.05843,1917.121318,7.971,7.329
187.177346,1915.10722,7.963,7.337
182.317054,1912.869306,7.955,7.345
177.479321,1910.413914,7.947,7.353
172.665912,1907.747384,7.864,7.436
167.878595,1904.876054,7.780,7.520
163.119136,1901.806262,7.695,7.605
158.389301,1898.544348,7.633,7.667
153.690856,1895.09665,7.638,7.662
149.025569,1891.469508,7.643,7.657
144.395206,1887.66926,7.649,7.651
139.801531,1883.702228,7.637,7.663
135.246153,1879.572912,7.619,7.681
130.730375,1875.282284,7.602,7.698
126.255466,1870.83092,7.598,7.702
121.822694,1866.21939,7.692,7.608
117.433327,1861.448266,7.786,7.514
113.088636,1856.51812,7.880,7.420
108.789888,1851.429526,7.911,7.389
104.538353,1846.183054,7.923,7.377
100.335298,1840.779278,7.936,7.364
96.181993,1835.21877,7.948,7.352
92.079706,1829.502102,7.848,7.452
88.029707,1823.629844,7.721,7.579
84.033331,1817.602556,7.594,7.706
80.093938,1811.420346,7.505,7.795
76.217196,1805.082808,7.479,7.821
72.408898,1798.589508,7.453,7.847
68.674839,1791.940016,7.427,7.873
65.020812,1785.133898,7.566,7.734
61.452612,1778.170722,7.728,7.572
57.974067,1771.051386,7.890,7.410
54.582192,1763.781414,7.980,7.320
51.272524,1756.367332,8.056,7.244
48.040601,1748.815662,8.132,7.168
44.88196,1741.13293,8.073,7.227
41.792137,1733.32566,8.001,7.299
38.767856,1725.399758,7.930,7.370
35.80996,1717.358976,7.810,7.490
32.920195,1709.206594,7.675,7.625
30.100304,1700.945892,7.587,7.713
27.352029,1692.58015,7.643,7.657
24.677115,1684.112654,7.698,7.602
22.077305,1675.54668,7.754,7.546
19.554342,1666.885512,7.809,7.491
17.10997,1658.13243,7.786,7.514
14.745932,1649.290716,7.751,7.549
12.463972,1640.36365,7.715,7.585
10.265833,1631.354514,7.679,7.621
8.153259,1622.266588,7.654,7.646
6.127993,1613.103156,7.657,7.643
4.191778,1603.867494,7.661,7.639
2.346359,1594.562888,7.664,7.636
0.593478,1585.192616,7.668,7.632
-1.065121,1575.759962,7.673,7.627
-2.627694,1566.268204,7.692,7.608
-4.092499,1556.720624,7.712,7.588
-5.457792,1547.120504,7.731,7.569
-6.721828,1537.471126,7.749,7.551
-7.882866,1527.77577,7.767,7.533
-8.93916,1518.037716,7.785,7.515
-9.888969,1508.260246,7.838,7.462
-10.731337,1498.446618,7.899,7.401
-11.470441,1488.599946,7.961,7.339
-12.112508,1478.723284,8.022,7.278
-12.66377,1468.819686,8.070,7.230
-13.130458,1458.892206,8.096,7.204
-13.518805,1448.943898,8.121,7.179
-13.835042,1438.977816,8.132,7.168
-14.085402,1428.997016,7.958,7.342
-14.276116,1419.00455,7.785,7.515
-14.413417,1409.003474,7.612,7.688
-14.503537,1398.99684,7.531,7.769
-14.552707,1388.987704,7.470,7.830
-14.56716,1378.97912,7.409,7.891
-14.552452,1368.973516,7.417,7.883
-14.511729,1358.971078,7.446,7.854
-14.447595,1348.971498,7.482,7.818
-14.362657,1338.97446,7.520,7.780
-14.25952,1328.979656,7.558,7.742
-14.140789,1318.98677,7.596,7.704
-14.00907,1308.995494,7.633,7.667
-13.866969,1299.005514,7.671,7.629
-13.71709,1289.016518,7.709,7.591
-13.56204,1279.028194,7.747,7.553
-13.404424,1269.04023,7.785,7.515
-13.246848,1259.052316,7.775,7.525
-13.0918,1249.06415,7.761,7.539
-12.940245,1239.075622,7.747,7.553
-12.792074,1229.086738,7.732,7.568
-12.647155,1219.097518,7.718,7.582
-12.505358,1209.107976,7.703,7.597
-12.366551,1199.118124,7.689,7.611
-12.230602,1189.127982,7.675,7.625
-12.09738,1179.137562,7.660,7.640
-11.966755,1169.14688,7.646,7.654
-11.838594,1159.15595,7.632,7.668
-11.712767,1149.164788,7.617,7.683
-11.589141,1139.17341,7.614,7.686
-11.467587,1129.18183,7.612,7.688
-11.347972,1119.190064,7.610,7.690
-11.230165,1109.198124,7.608,7.692
-11.114035,1099.20603,7.606,7.694
-10.99945,1089.213794,7.605,7.695
-10.88628,1079.221432,7.603,7.697
-10.774393,1069.228958,7.601,7.699
-10.663657,1059.23639,7.599,7.701
-10.553941,1049.24374,7.597,7.703
-10.445115,1039.251024,7.595,7.705
-10.337046,1029.258256,7.594,7.706
-10.229604,1019.265454,7.592,7.708
-10.122657,1009.272632,7.590,7.710
-10.016075,999.279804,7.588,7.712
-9.909783,989.28698,7.586,7.714
-9.803774,979.294158,7.585,7.715
-9.698042,969.301338,7.583,7.717
-9.592582,959.308524,7.581,7.719
-9.487391,949.31571,7.579,7.721
-9.382462,939.3229,7.577,7.723
-9.277793,929.330094,7.575,7.725
-9.173377,919.33729,7.576,7.724
-9.06921,909.344488,7.581,7.719
-8.965289,899.351688,7.585,7.715
-8.861607,889.358892,7.590,7.710
-8.75816,879.366098,7.594,7.706
-8.654944,869.373306,7.599,7.701
-8.551955,859.380516,7.604,7.696
-8.449186,849.387728,7.608,7.692
-8.346634,839.394942,7.613,7.687
-8.244295,829.402158,7.617,7.683
-8.142162,819.409376,7.622,7.678
-8.040232,809.416594,7.627,7.673
-7.938501,799.423816,7.631,7.669
