# x_m,y_m
-1112.764686,361.055225
-1115.1454,365.907155
-1117.32537,370.782644
-1119.327456,375.677206
-1121.172988,380.587058
-1122.884474,385.50897
-1124.485748,390.44021
-1125.994764,395.378777
-1127.418534,400.32367
-1128.760868,405.274257
-1130.02536,410.229965
-1131.215624,415.190268
-1132.335274,420.154682
-1133.387944,425.122757
-1134.377264,430.094086
-1135.306874,435.068296
-1136.180638,440.045036
-1137.002824,445.023974
-1137.777832,450.004806
-1138.510026,454.987257
-1139.203492,459.971087
-1139.86078,464.956133
-1140.482412,469.942328
-1141.068714,474.929604
-1141.620548,479.917866
-1142.138886,484.907025
-1142.624702,489.897002
-1143.078966,494.887724
-1143.502682,499.879115
-1143.896724,504.871115
-1144.26103,509.863681
-1144.594628,514.85678
-1144.89649,519.850382
-1145.165616,524.844454
-1145.400996,529.838952
-1145.60162,534.833829
-1145.76648,539.829033
-1145.89456,544.824507
-1145.984846,549.820187
-1146.036316,554.816004
-1146.04795,559.811885
-1146.018724,564.807749
-1145.94758,569.803501
-1145.833836,574.799059
-1145.677918,579.794341
-1145.48085,584.789256
-1145.243546,589.783734
-1144.966964,594.777708
-1144.652044,599.771114
-1144.299726,604.763896
-1143.910954,609.756
-1143.48666,614.747381
-1143.027782,619.737997
-1142.535252,624.72781
-1142.010002,629.716788
-1141.452958,634.704902
-1140.865068,639.692128
-1140.247056,644.678439
-1139.598998,649.6638
-1138.920638,654.648155
-1138.211788,659.631447
-1137.472226,664.613625
-1136.701742,669.59463
-1135.900126,674.574407
-1135.067166,679.552898
-1134.202648,684.530044
-1133.30636,689.505785
-1132.378092,694.480059
-1131.417632,699.452806
-1130.424768,704.423961
-1129.399294,709.393461
-1128.341016,714.361242
-1127.249828,719.32724
-1126.125876,724.291408
-1124.969388,729.25371
-1123.780018,734.214074
-1122.556966,739.172393
-1121.299514,744.12856
-1120.007076,749.082477
-1118.679082,754.034042
-1117.314962,758.983151
-1115.914148,763.929698
-1114.476076,768.873574
-1113.000158,773.814655
-1111.48599,778.75284
-1109.933828,783.68808
-1108.344354,788.620346
-1106.718198,793.549622
-1105.056,798.475893
-1103.358396,803.399143
-1101.626024,808.319366
-1099.859508,813.236552
-1098.05948,818.150698
-1096.22656,823.061805
-1094.361372,827.969873
-1092.464536,832.874908
-1090.536678,837.77692
-1088.578418,842.67592
-1086.590046,847.571888
-1084.571262,852.464742
-1082.521592,857.354384
-1080.440608,862.240718
-1078.32787,867.123644
-1076.182942,872.003061
-1074.005386,876.878863
-1071.794768,881.750943
-1069.55065,886.619193
-1067.2726,891.483502
-1064.96018,896.343749
-1062.61287,901.199825
-1060.223172,906.050633
-1057.727394,910.886998
-1054.932818,915.682227
-1051.620166,920.398409
-1047.673114,924.99033
-1042.983636,929.402855
-1037.435428,933.552248
-1030.91771,937.3317
-1023.400956,940.599156
-1014.919516,943.218086
-1005.79386,945.276078
-996.36418,946.925459
-986.76543,948.319215
-977.11344,949.624772
-967.511006,951.008218
-958.05788,952.616423
-948.871656,954.570347
-940.065136,956.92479
-931.697824,959.652392
-923.794802,962.707079
-916.372844,966.050381
-909.438902,969.646392
-902.983172,973.458707
-896.985024,977.45357
-891.419362,981.602046
-886.262384,985.880684
-881.49171,990.270138
-877.082368,994.753154
-873.00533,999.314156
-869.227856,1003.939243
-865.715352,1008.616275
-862.432062,1013.334785
-859.341364,1018.085747
-856.40561,1022.861041
-853.587418,1027.653833
-850.862394,1032.460208
-848.216698,1037.277774
-845.634932,1042.103996
