# x_m,y_m
-7.971852,129.674274
-7.876461,119.679604
-7.781087,109.684934
-7.685727,99.690262
-7.590375,89.69559
-7.495028,79.700918
-7.399682,69.706246
-7.304332,59.711574
-7.208973,49.716902
-7.113603,39.722232
-7.018216,29.72756
-6.922809,19.732892
-6.827377,9.738222
