# x_m,y_m,w_tr_right_m,w_tr_left_m
60.200608,850.472946,7.587,7.713
54.704058,846.290075,7.643,7.657
49.35423,842.056327,7.698,7.602
44.15461,837.77334,7.754,7.546
39.108684,833.442756,7.809,7.491
34.21994,829.066215,7.786,7.514
29.491864,824.645358,7.751,7.549
24.927944,820.181825,7.715,7.585
20.531666,815.677257,7.679,7.621
16.306518,811.133294,7.654,7.646
12.255986,806.551578,7.657,7.643
8.383556,801.933747,7.661,7.639
4.692718,797.281444,7.664,7.636
1.186956,792.596308,7.668,7.632
-2.130242,787.879981,7.673,7.627
-5.255388,783.134102,7.692,7.608
-8.184998,778.360312,7.712,7.588
-10.915584,773.560252,7.731,7.569
-13.443656,768.735563,7.749,7.551
-15.765732,763.887885,7.767,7.533
-17.87832,759.018858,7.785,7.515
-19.777938,754.130123,7.838,7.462
-21.462674,749.223309,7.899,7.401
-22.940882,744.299973,7.961,7.339
-24.225016,739.361642,8.022,7.278
-25.32754,734.409843,8.070,7.230
-26.260916,729.446103,8.096,7.204
-27.03761,724.471949,8.121,7.179
-27.670084,719.488908,8.132,7.168
-28.170804,714.498508,7.958,7.342
-28.552232,709.502275,7.785,7.515
-28.826834,704.501737,7.612,7.688
-29.007074,699.49842,7.531,7.769
-29.105414,694.493852,7.470,7.830
-29.13432,689.48956,7.409,7.891
-29.104904,684.486758,7.417,7.883
-29.023458,679.485539,7.446,7.854
-28.89519,674.485749,7.482,7.818
-28.725314,669.48723,7.520,7.780
-28.51904,664.489828,7.558,7.742
-28.281578,659.493385,7.596,7.704
-28.01814,654.497747,7.633,7.667
-27.733938,649.502757,7.671,7.629
-27.43418,644.508259,7.709,7.591
-27.12408,639.514097,7.747,7.553
-26.808848,634.520115,7.785,7.515
-26.493696,629.526158,7.775,7.525
-26.1836,624.532075,7.761,7.539
-25.88049,619.537811,7.747,7.553
-25.584148,614.543369,7.732,7.568
-25.29431,609.548759,7.718,7.582
-25.010716,604.553988,7.703,7.597
-24.733102,599.559062,7.689,7.611
-24.461204,594.563991,7.675,7.625
-24.19476,589.568781,7.660,7.640
-23.93351,584.57344,7.646,7.654
-23.677188,579.577975,7.632,7.668
-23.425534,574.582394,7.617,7.683
-23.178282,569.586705,7.614,7.686
-22.935174,564.590915,7.612,7.688
-22.695944,559.595032,7.610,7.690
-22.46033,554.599062,7.608,7.692
-22.22807,549.603015,7.606,7.694
-21.9989,544.606897,7.605,7.695
-21.77256,539.610716,7.603,7.697
-21.548786,534.614479,7.601,7.699
-21.327314,529.618195,7.599,7.701
-21.107882,524.62187,7.597,7.703
-20.89023,519.625512,7.595,7.705
-20.674092,514.629128,7.594,7.706
-20.459208,509.632727,7.592,7.708
-20.245314,504.636316,7.590,7.710
-20.03215,499.639902,7.588,7.712
-19.819566,494.64349,7.586,7.714
-19.607548,489.647079,7.585,7.715
-19.396084,484.650669,7.583,7.717
-19.185164,479.654262,7.581,7.719
-18.974782,474.657855,7.579,7.721
-18.764924,469.66145,7.577,7.723
-18.555586,464.665047,7.575,7.725
-18.346754,459.668645,7.576,7.724
-18.13842,454.672244,7.581,7.719
-17.930578,449.675844,7.585,7.715
-17.723214,444.679446,7.590,7.710
-17.51632,439.683049,7.594,7.706
-17.309888,434.686653,7.599,7.701
-17.10391,429.690258,7.604,7.696
-16.898372,424.693864,7.608,7.692
-16.693268,419.697471,7.613,7.687
-16.48859,414.701079,7.617,7.683
-16.284324,409.704688,7.622,7.678
-16.080464,404.708297,7.627,7.673
-15.877002,399.711908,7.631,7.669
-15.673926,394.715519,7.636,7.664
-15.471226,389.719132,7.640,7.660
