# x_m,y_m,w_tr_right_m,w_tr_left_m
-151.130812,1625.812346,4.564,4.690
-150.010957,1616.06574,4.553,4.684
-148.89134,1606.319022,4.543,4.677
-147.771973,1596.572186,4.532,4.670
-146.652871,1586.825226,4.522,4.663
-145.534044,1577.07814,4.511,4.656
-144.415505,1567.33092,4.501,4.649
-143.297266,1557.583562,4.490,4.642
-142.17934,1547.83606,4.480,4.635
-141.061739,1538.08841,4.469,4.628
-139.944475,1528.340606,4.459,4.621
-138.827561,1518.592644,4.448,4.614
-137.711009,1508.844518,4.438,4.607
-136.594831,1499.096222,4.427,4.600
-135.47904,1489.347752,4.417,4.593
-134.363647,1479.599104,4.406,4.586
-133.248667,1469.85027,4.396,4.579
-132.134109,1460.101246,4.385,4.572
-131.019988,1450.352026,4.375,4.566
-129.906315,1440.602608,4.364,4.559
-128.793102,1430.852984,4.354,4.552
-127.680363,1421.10315,4.343,4.545
-126.568109,1411.3531,4.333,4.538
-125.456352,1401.60283,4.322,4.531
-124.345105,1391.852334,4.312,4.524
-123.234381,1382.101606,4.301,4.517
-122.124191,1372.350644,4.291,4.510
-121.014548,1362.599438,4.280,4.503
-119.905464,1352.847988,4.270,4.496
-118.796952,1343.096286,4.264,4.491
-117.689024,1333.344326,4.263,4.486
-116.581692,1323.592104,4.262,4.482
-115.474969,1313.839616,4.260,4.477
-114.368866,1304.086856,4.259,4.473
-113.263397,1294.333818,4.257,4.469
-112.158573,1284.580498,4.256,4.464
-111.054407,1274.82689,4.254,4.460
-109.950911,1265.07299,4.253,4.455
-108.848098,1255.31879,4.251,4.451
-107.74598,1245.564288,4.250,4.447
-106.644569,1235.809478,4.248,4.442
-105.543877,1226.054356,4.247,4.438
-104.443918,1216.298914,4.245,4.433
-103.344702,1206.543148,4.244,4.429
-102.246243,1196.787054,4.242,4.425
-101.148553,1187.030624,4.241,4.420
-100.051644,1177.273858,4.240,4.416
-98.955528,1167.516746,4.238,4.411
-97.860218,1157.759284,4.237,4.407
-96.765727,1148.001468,4.235,4.403
-95.672066,1138.243292,4.234,4.398
-94.579247,1128.48475,4.232,4.394
-93.487284,1118.72584,4.231,4.389
-92.396189,1108.966554,4.229,4.385
-91.305973,1099.206888,4.228,4.381
-90.216649,1089.446836,4.226,4.376
-89.12823,1079.686392,4.225,4.372
-88.040727,1069.925554,4.223,4.367
-86.954154,1060.164314,4.222,4.363
-85.868522,1050.40267,4.220,4.359
-84.783844,1040.640612,4.219,4.354
-83.700131,1030.878138,4.217,4.350
-82.617382,1021.115224,4.216,4.345
-81.535506,1011.351738,4.215,4.341
-80.45438,1001.587504,4.213,4.337
-79.373884,991.822356,4.212,4.332
-78.293895,982.056122,4.224,4.338
-77.214293,972.288628,4.258,4.361
-76.134956,962.519704,4.293,4.384
-75.05576,952.749354,4.327,4.407
-73.976559,942.979464,4.362,4.430
-72.897193,933.213074,4.396,4.453
-71.817502,923.45324,4.431,4.476
-70.737325,913.703022,4.465,4.499
-69.656502,903.965476,4.500,4.522
-68.574873,894.243656,4.534,4.545
-67.516803,884.506608,4.569,4.568
-66.644262,874.532504,4.552,4.569
-66.234645,864.203588,4.464,4.606
-66.938719,854.356372,4.334,4.832
-69.186473,846.14385,4.768,5.156
-72.771741,840.470506,4.809,5.470
-77.183139,835.927526,5.274,5.126
-81.784657,830.390696,5.472,5.099
-85.997997,823.666442,5.503,5.296
-89.255871,815.921174,5.480,5.461
-91.015102,807.322946,5.558,5.181
-91.277608,798.07719,5.559,5.135
-90.58526,788.426344,5.575,5.245
-89.500193,778.613224,5.548,5.286
-88.384064,768.793936,5.525,5.320
-87.267785,758.981562,5.523,5.325
-86.151346,749.175804,5.521,5.330
-85.034735,739.37637,5.519,5.334
-83.917943,729.582964,5.518,5.339
-82.800957,719.795292,5.516,5.344
-81.683769,710.013058,5.514,5.349
-80.566366,700.23597,5.512,5.354
-79.448738,690.46373,5.511,5.358
-78.330874,680.696046,5.509,5.363
-77.212764,670.932622,5.507,5.368
-76.094397,661.173164,5.506,5.373
-74.975762,651.417376,5.504,5.378
-73.856847,641.664964,5.502,5.382
-72.737644,631.915636,5.500,5.387
-71.61814,622.169094,5.499,5.392
-70.498325,612.425042,5.497,5.397
-69.378188,602.68319,5.495,5.402
-68.257719,592.94324,5.493,5.406
-67.136906,583.2049,5.492,5.411
-66.015739,573.467872,5.490,5.416
-64.894208,563.731864,5.488,5.421
-63.7723,553.996578,5.486,5.425
-62.650007,544.261724,5.485,5.430
-61.527316,534.527004,5.483,5.435
-60.404218,524.792124,5.481,5.440
-59.2807,515.05679,5.480,5.445
-58.156763,505.32078,5.478,5.449
-57.032432,495.584076,5.476,5.454
-55.907736,485.846696,5.474,5.459
-54.782707,476.10866,5.473,5.464
-53.657374,466.369984,5.471,5.469
-52.531767,456.630686,5.469,5.473
-51.405917,446.890788,5.467,5.478
-50.279854,437.150306,5.466,5.483
-49.153609,427.409258,5.464,5.488
-48.02721,417.667662,5.462,5.493
-46.90069,407.925538,5.461,5.497
-45.774077,398.182902,5.459,5.502
-44.647402,388.439776,5.457,5.507
-43.520696,378.696174,5.455,5.512
-42.393988,368.952118,5.454,5.517
-41.267309,359.207624,5.452,5.521
-40.140689,349.462712,5.450,5.526
-39.014158,339.717398,5.448,5.531
-37.887746,329.971702,5.447,5.536
-36.761485,320.225644,5.445,5.541
-35.635402,310.479238,5.443,5.545
-34.509531,300.732506,5.441,5.550
-33.383899,290.985464,5.440,5.555
-32.258538,281.238132,5.438,5.560
-31.133477,271.490528,5.436,5.565
-30.008748,261.74267,5.435,5.569
-28.88438,251.994576,5.433,5.574
-27.760403,242.246266,5.431,5.579
-26.636848,232.497756,5.429,5.584
-25.513744,222.749064,5.428,5.589
-24.391123,213.000212,5.426,5.593
-23.269014,203.251216,5.424,5.598
-22.147448,193.502092,5.422,5.603
-21.026454,183.752864,5.421,5.608
-19.906063,174.003544,5.419,5.612
-18.786305,164.254156,5.417,5.617
-17.667211,154.504714,5.416,5.622
-16.54881,144.755238,5.414,5.627
-15.431134,135.005748,5.412,5.632
-14.314211,125.256258,5.410,5.636
-13.198073,115.506792,5.409,5.641
-12.082749,105.757364,5.407,5.646
-10.968269,96.007992,5.405,5.651
-9.854665,86.258698,5.403,5.656
-8.741966,76.509498,5.402,5.660
-7.630202,66.760412,5.400,5.665
-6.519404,57.011456,5.398,5.670
-5.409602,47.262648,5.396,5.675
-4.300826,37.514008,5.395,5.680
-3.193106,27.765556,5.393,5.684
-2.086472,18.017306,5.391,5.689
-0.980956,8.26928,5.390,5.694
