# x_m,y_m
-14.306148,192.3310365
-14.200866,189.832468
-14.095872,187.333897
-13.991161,184.8353225
-13.886729,182.3367455
-13.782571,179.8381655
-13.678685,177.3395825
-13.575065,174.840997
-13.471707,172.3424085
-13.368607,169.8438175
-13.26576,167.345224
-13.163164,164.8466275
-13.060812,162.348029
-12.958702,159.8494275
-12.856828,157.350824
-12.755187,154.852218
-12.653774,152.3536095
-12.552586,149.854999
-12.451618,147.3563865
-12.350865,144.8577715
-12.250324,142.3591545
-12.14999,139.860535
-12.049859,137.361914
-11.949927,134.8632905
-11.85019,132.3646655
-11.750643,129.8660385
-11.651283,127.3674095
-11.552104,124.868779
-11.453103,122.3701465
-11.354276,119.871512
-11.255618,117.3728765
-11.157125,114.874239
-11.058793,112.3755995
-10.960617,109.876959
-10.862594,107.378317
-10.76472,104.8796735
-10.666989,102.3810285
-10.569398,99.882382
-10.471942,97.3837345
-10.374618,94.8850855
-10.277421,92.3864355
-10.180347,89.887784
-10.083392,87.3891315
-9.986551,84.890478
-9.88982,82.391823
-9.793195,79.8931675
-9.696672,77.3945105
-9.600247,74.895853
-9.503915,72.3971945
-9.407672,69.898535
-9.311514,67.399875
-9.215436,64.9012135
-9.119436,62.402552
-9.023507,59.9038895
-8.927646,57.4052265
-8.831849,54.906563
-8.736112,52.4078985
-8.64043,49.9092335
-8.544799,47.4105685
-8.449215,44.9119025
-8.353674,42.4132365
-8.258172,39.91457
-8.162703,37.415903
-8.067265,34.917236
-7.971852,32.4185685
-7.876461,29.919901
-7.781087,27.4212335
-7.685727,24.9225655
-7.590375,22.4238975
-7.495028,19.9252295
-7.399682,17.4265615
-7.304332,14.9278935
-7.208973,12.4292255
-7.113603,9.930558
-7.018216,7.43189
-6.922809,4.933223
-6.827377,2.4345555
