# x_m,y_m,w_tr_right_m,w_tr_left_m
470.568993,765.8052225,4.103,4.618
475.551725,766.0140415,4.117,4.609
480.535612,766.2174875,4.132,4.599
485.520196,766.416939,4.146,4.590
490.505076,766.613626,4.161,4.580
495.490112,766.8080835,4.175,4.570
500.475246,767.0006385,4.190,4.561
505.460418,767.191619,4.205,4.551
510.445568,767.3813535,4.219,4.542
515.430638,767.5701695,4.234,4.532
520.415566,767.758395,4.248,4.523
525.400295,767.946358,4.263,4.513
530.384764,768.134386,4.277,4.504
535.368914,768.3228075,4.292,4.494
540.352685,768.5119495,4.306,4.484
545.336018,768.702141,4.321,4.475
550.318852,768.893709,4.335,4.465
555.30113,769.086982,4.350,4.456
560.282791,769.2822875,4.364,4.446
565.263775,769.479954,4.379,4.437
570.244023,769.6803085,4.393,4.427
575.223475,769.8836795,4.408,4.418
580.202079,770.0903705,4.423,4.408
585.179894,770.3002165,4.437,4.398
590.157085,770.51263,4.452,4.389
595.133822,770.727007,4.466,4.379
600.110271,770.942744,4.481,4.370
605.086602,771.1592375,4.476,4.375
610.062983,771.375884,4.447,4.398
615.039582,771.59208,4.419,4.421
620.016568,771.8072215,4.391,4.444
624.994108,772.020706,4.363,4.467
629.972372,772.231929,4.335,4.490
634.951527,772.4402875,4.307,4.513
639.931742,772.645178,4.278,4.535
644.913186,772.8459965,4.250,4.558
649.896026,773.04214,4.222,4.581
654.880431,773.233005,4.194,4.604
659.86657,773.4179875,4.166,4.627
664.85461,773.596484,4.138,4.650
669.844707,773.7679155,4.110,4.673
674.836749,773.932174,4.081,4.696
679.830381,774.089584,4.053,4.718
684.825237,774.2404875,4.052,4.752
689.820954,774.385225,4.196,4.843
694.817167,774.5241375,4.341,4.934
699.813511,774.6575655,4.485,5.024
704.809622,774.78585,4.629,5.115
709.805135,774.9093325,4.774,5.206
714.799686,775.0283535,4.918,5.297
719.79291,775.143254,5.062,5.387
724.784443,775.254375,5.207,5.478
729.77392,775.3620575,5.351,5.569
734.760977,775.466642,5.495,5.660
739.745248,775.56847,5.639,5.751
744.726371,775.667882,5.784,5.841
749.703979,775.7652195,5.928,5.932
754.677708,775.860823,6.072,6.023
759.64732,775.955075,6.217,6.114
764.615103,776.0491995,6.289,6.132
769.585692,776.145202,6.095,5.886
774.563812,776.2451155,5.901,5.639
779.554184,776.3509745,5.707,5.393
784.561534,776.4648135,5.513,5.147
789.590584,776.588666,5.319,4.900
794.646058,776.724567,5.125,4.654
799.73268,776.8745495,4.931,4.407
804.853942,777.041436,4.737,4.161
809.935595,777.2778185,4.543,3.914
814.78059,777.7149015,4.626,3.690
819.181039,778.490829,4.624,3.732
822.929059,779.743744,4.366,3.744
825.868623,781.5681515,4.335,4.159
828.100688,783.8423275,4.012,4.326
829.805661,786.3776955,4.006,4.263
831.163971,788.9856605,4.145,4.169
832.362668,791.4832495,4.284,4.075
833.7211,793.799883,4.424,3.981
835.680556,795.968536,3.944,4.546
838.596091,797.922317,4.107,4.543
842.513107,799.3556235,3.866,4.674
847.138511,800.1540905,4.214,4.308
852.140074,800.5131215,4.541,3.994
857.215666,800.7557305,4.506,4.114
862.198736,801.0744005,4.472,4.234
867.125972,801.463579,4.412,4.342
872.030971,801.907973,4.330,4.439
876.917365,802.4022645,4.248,4.536
881.786309,802.9419575,4.291,4.514
886.638958,803.522558,4.425,4.406
891.476467,804.139571,4.558,4.297
896.299992,804.788502,4.691,4.189
901.110687,805.4648555,4.739,4.148
905.909708,806.164137,4.690,4.181
910.698209,806.8818535,4.642,4.214
915.477237,807.614349,4.594,4.247
920.247548,808.360171,4.548,4.278
925.009854,809.1182255,4.541,4.288
929.764866,809.887418,4.534,4.298
934.513295,810.6666535,4.527,4.308
939.255852,811.4548385,4.520,4.317
943.993248,812.2508775,4.514,4.327
948.726195,813.0536775,4.507,4.337
953.455402,813.8621435,4.500,4.347
958.181581,814.6751805,4.493,4.357
962.905443,815.491695,4.486,4.366
967.6277,816.3105925,4.479,4.376
972.349061,817.130778,4.473,4.386
977.070239,817.9511575,4.466,4.396
981.791944,818.770637,4.459,4.405
986.514887,819.5881215,4.452,4.415
991.23978,820.402517,4.445,4.425
995.967332,821.2127295,4.438,4.435
1000.698015,822.018045,4.432,4.444
1005.431656,822.8187615,4.425,4.454
1010.167979,823.615343,4.418,4.464
1014.906706,824.4082555,4.411,4.474
1019.64756,825.197963,4.404,4.484
1024.390264,825.984931,4.398,4.493
1029.134541,826.769624,4.391,4.503
1033.880113,827.5525075,4.393,4.527
1038.626703,828.334046,4.403,4.560
1043.374034,829.1147045,4.412,4.593
1048.121829,829.8949475,4.421,4.626
1052.869811,830.6752405,4.430,4.660
1057.617702,831.4560485,4.439,4.693
1062.365225,832.237836,4.449,4.726
1067.112103,833.021068,4.458,4.759
1071.858059,833.806209,4.467,4.792
1076.602815,834.593725,4.476,4.826
1081.346095,835.3840785,4.485,4.859
1086.087992,836.177027,4.495,4.892
1090.829599,836.9704125,4.504,4.925
1095.572177,837.761756,4.513,4.958
1100.316988,838.5485795,4.522,4.992
1105.065291,839.328405,4.531,5.025
1109.818349,840.098753,4.541,5.058
1114.577422,840.857146,4.550,5.091
1119.343771,841.6011055,4.559,5.124
1124.118658,842.3281525,4.568,5.158
1128.905222,843.031183,4.574,5.181
1133.715897,843.680225,4.444,4.784
1138.565984,844.238253,4.313,4.387
1143.470782,844.6682395,4.309,4.391
1148.444145,844.934114,4.325,4.462
1153.4708,845.019077,4.267,4.496
1158.508484,844.9241875,4.164,4.508
1163.513912,844.6511795,4.061,4.520
1168.443812,844.2017885,4.198,4.655
1173.26327,843.579004,4.336,4.791
1177.960137,842.7892345,4.375,4.734
1182.526103,841.839465,4.346,4.542
1186.95286,840.736681,4.320,4.415
1191.232099,839.487866,4.309,4.587
1195.355513,838.1000065,4.304,4.732
1199.314792,836.5800865,4.326,4.760
1203.101629,834.9350915,4.348,4.789
1206.707713,833.1720055,4.314,4.682
1210.117343,831.297643,4.277,4.566
1213.278297,829.317969,4.540,4.287
1216.127095,827.238688,4.671,4.118
1218.600257,825.065505,4.561,4.149
1220.634366,822.8041285,4.377,4.272
1222.206133,820.463364,4.179,4.411
1223.40128,818.0604235,4.037,4.575
1224.323867,815.6139355,3.895,4.740
1225.07795,813.1425265,3.850,4.804
1225.76098,810.6636165,3.957,4.709
1226.409092,808.1834205,4.063,4.615
1227.025167,805.702076,4.095,4.589
1227.611755,803.2196605,4.105,4.584
1228.171405,800.7362505,4.116,4.578
1228.706669,798.251924,4.126,4.572
1229.220096,795.7667575,4.136,4.566
1229.714236,793.2808295,4.146,4.560
1230.191639,790.794216,4.157,4.554
1230.654857,788.306995,4.167,4.549
1231.106438,785.8192435,4.177,4.543
1231.548933,783.3310385,4.187,4.537
1231.984892,780.842458,4.198,4.531
1232.416866,778.3535785,4.208,4.525
1232.847404,775.8644775,4.218,4.519
1233.279056,773.3752325,4.229,4.513
1233.714374,770.8859205,4.239,4.508
1234.155906,768.396619,4.249,4.502
1234.605974,765.907401,4.259,4.496
1235.064725,763.4183005,4.270,4.490
1235.531117,760.92933,4.280,4.484
1236.004092,758.440502,4.290,4.478
1236.482594,755.9518295,4.301,4.473
1236.965567,753.463324,4.311,4.467
1237.451954,750.9749985,4.321,4.461
1237.940698,748.4868655,4.331,4.455
1238.430743,745.998937,4.334,4.451
1238.921033,743.5112255,4.337,4.446
1239.41051,741.0237435,4.340,4.442
1239.89812,738.5365035,4.342,4.438
1240.382803,736.049518,4.345,4.434
1240.863506,733.562799,4.348,4.429
1241.33917,731.076359,4.350,4.425
1241.80874,728.590211,4.353,4.421
1242.271158,726.104367,4.356,4.417
1242.725369,723.618839,4.358,4.412
1243.170632,721.1336085,4.361,4.408
1243.609239,718.648358,4.364,4.404
1244.04517,716.162603,4.366,4.399
1244.482425,713.6758565,4.369,4.395
1244.925003,711.187632,4.372,4.391
1245.376903,708.6974445,4.374,4.387
1245.842125,706.204806,4.377,4.382
1246.324667,703.709231,4.380,4.378
1246.828529,701.2102335,4.382,4.374
1247.353763,698.707567,4.385,4.370
1247.817118,696.206067,4.388,4.365
1248.056003,693.7154075,4.313,4.400
1247.904671,691.2454555,4.218,4.447
1247.197438,688.8060885,4.137,4.571
1245.820199,686.41689,4.218,4.488
1243.803901,684.124733,4.437,4.219
1241.204801,681.981253,4.141,4.553
1238.079153,680.038085,4.001,4.671
1234.486442,678.3397035,4.204,4.249
1230.516691,676.86286,4.168,4.068
1226.276742,675.5470065,4.157,3.984
1221.873612,674.331207,4.170,3.987
1217.414319,673.154525,4.182,3.990
1212.989777,671.964928,4.195,3.993
1208.610224,670.7549975,4.207,3.996
1204.26068,669.5312585,4.220,3.999
1199.926159,668.300241,4.233,4.002
1195.592052,667.068313,4.245,4.005
1191.251542,665.8385125,4.258,4.008
1186.905132,664.610752,4.271,4.011
1182.553612,663.3848205,4.283,4.014
1178.197769,662.1605085,4.296,4.017
1173.838389,660.937606,4.308,4.020
1169.476262,659.7159035,4.321,4.023
1165.112174,658.49519,4.334,4.027
1160.746914,657.275256,4.346,4.030
1156.381264,656.055893,4.359,4.033
1152.015735,654.8369415,4.372,4.036
1147.650399,653.6183245,4.384,4.039
1143.285288,652.3999705,4.397,4.042
1138.920435,651.18181,4.410,4.045
1134.555872,649.963772,4.422,4.048
1130.191634,648.7457855,4.435,4.051
1125.827751,647.527781,4.447,4.054
1121.464257,646.3096875,4.460,4.057
1117.101184,645.0914345,4.473,4.060
1112.738566,643.8729515,4.485,4.063
1108.376434,642.6541675,4.498,4.066
1104.014822,641.435013,4.511,4.069
1099.653762,640.215417,4.523,4.073
1095.293287,638.995309,4.536,4.076
1090.93343,637.774618,4.548,4.079
1086.574223,636.553274,4.561,4.082
1082.215698,635.331207,4.574,4.085
1077.857889,634.1083465,4.586,4.088
1073.500754,632.8847075,4.599,4.091
1069.144141,631.6604395,4.612,4.094
1064.787883,630.4357035,4.624,4.097
1060.431817,629.2106615,4.637,4.100
1056.075777,627.9854755,4.650,4.103
1051.719598,626.760307,4.662,4.106
1047.363115,625.5353175,4.675,4.109
1043.006164,624.310669,4.687,4.112
1038.648579,623.086523,4.700,4.115
1034.290197,621.8630415,4.713,4.119
1029.93085,620.640386,4.725,4.122
1025.570376,619.4187185,4.738,4.125
1021.208609,618.1982,4.751,4.128
1016.845384,616.978993,4.763,4.131
1012.480536,615.761259,4.776,4.134
1008.113901,614.5451595,4.788,4.137
1003.745313,613.330856,4.801,4.140
999.374607,612.118511,4.814,4.143
995.001782,610.908143,4.826,4.146
990.62768,609.6990265,4.839,4.149
986.253421,608.490194,4.852,4.152
981.880125,607.2806775,4.864,4.155
977.508911,606.0695085,4.877,4.158
973.1409,604.85572,4.890,4.161
968.777211,603.638343,4.902,4.164
964.418962,602.4164105,4.915,4.168
960.067275,601.188954,4.927,4.171
955.723269,599.955006,4.940,4.174
951.388062,598.713598,4.953,4.177
947.062776,597.4637625,4.965,4.180
942.748529,596.2045315,4.978,4.183
938.446441,594.934937,4.991,4.186
934.157632,593.654011,5.003,4.189
929.883221,592.3607855,4.916,4.150
925.624328,591.054293,4.801,4.099
921.382073,589.733565,4.686,4.047
917.157642,588.3976735,4.571,3.996
912.952578,587.0458985,4.456,3.945
908.768539,585.67759,4.341,3.894
904.607185,584.292097,4.226,3.842
900.470176,582.88877,4.111,3.791
896.359171,581.4669575,3.995,3.740
892.275828,580.0260095,4.001,3.727
888.221809,578.565276,4.089,3.739
884.198771,577.0841055,4.176,3.751
880.208169,575.5819625,4.264,3.763
876.249355,574.0594685,4.352,3.775
872.32046,572.5179195,4.439,3.787
868.419598,570.958621,4.527,3.799
864.544886,569.382878,4.614,3.812
860.694437,567.7919955,4.610,3.821
856.866367,566.1872795,4.509,3.827
853.05879,564.570034,4.408,3.833
849.269822,562.9415645,4.307,3.838
845.497563,561.30318,4.205,3.844
841.739819,559.6562635,4.104,3.850
837.994094,558.002276,4.003,3.856
834.257881,556.3426795,3.902,3.862
830.528675,554.678937,3.801,3.868
826.803967,553.012512,3.700,3.874
823.081252,551.3448665,3.637,3.879
819.358022,549.677464,3.644,3.881
815.631771,548.011767,3.652,3.883
811.900007,546.34923,3.659,3.886
808.161424,544.6906175,3.667,3.888
804.416733,543.0355235,3.675,3.891
800.666835,541.3834305,3.682,3.893
796.912635,539.7338185,3.690,3.895
793.155037,538.0861685,3.697,3.898
789.394945,536.4399625,3.705,3.900
785.633262,534.7946805,3.713,3.902
781.870892,533.1498045,3.720,3.905
778.10872,531.504826,3.728,3.907
774.347188,529.8594915,3.735,3.910
770.586288,528.2138045,3.743,3.912
766.825994,526.567778,3.751,3.914
763.066281,524.9214275,3.758,3.917
759.307123,523.2747665,3.766,3.919
755.548493,521.627809,3.773,3.921
751.790365,519.98057,3.781,3.924
748.032713,518.333063,3.789,3.926
744.275511,516.6853025,3.796,3.929
740.518733,515.037303,3.804,3.931
736.762353,513.389078,3.811,3.933
733.006345,511.7406425,3.819,3.936
729.250683,510.09201,3.827,3.938
725.495341,508.443195,3.834,3.940
721.740292,506.794212,3.842,3.943
717.98551,505.145075,3.849,3.945
714.23097,503.495798,3.857,3.948
710.476645,501.846395,3.865,3.950
706.72251,500.196881,3.872,3.952
702.968538,498.54727,3.880,3.955
699.214703,496.8975755,3.887,3.957
695.460979,495.2478125,3.895,3.959
691.70734,493.597995,3.903,3.962
687.953759,491.948137,3.910,3.964
684.200212,490.298253,3.918,3.967
680.446671,488.648357,3.925,3.969
676.693111,486.998463,3.933,3.971
672.939506,485.348586,3.941,3.974
669.185829,483.698739,3.948,3.976
665.432054,482.0489375,3.956,3.978
661.678156,480.399195,3.963,3.981
657.924108,478.7495255,3.971,3.983
654.169884,477.099944,3.979,3.986
650.415458,475.450464,3.986,3.988
646.660805,473.8010995,3.994,3.990
642.905898,472.1518655,4.001,3.993
639.150735,470.5027635,4.009,3.995
635.395338,468.853786,4.017,3.997
631.639728,467.204923,4.024,4.000
627.883928,465.5561665,4.032,4.002
624.127959,463.9075065,4.039,4.005
620.371844,462.2589345,4.047,4.007
616.615604,460.610442,4.055,4.009
612.859262,458.962019,4.062,4.012
609.102839,457.313657,4.070,4.014
605.346358,455.665347,4.077,4.016
601.589841,454.01708,4.085,4.019
597.83331,452.368847,4.093,4.021
594.076787,450.7206385,4.100,4.024
590.320294,449.072446,4.108,4.026
586.563852,447.4242605,4.115,4.028
582.807485,445.7760725,4.123,4.031
